input_text,target_text,label,label_id
Add 3 Cinthol Deo to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 3}}",add_to_cart,0
Bump up Colgate Toothpaste by 3.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 3}}",dec_quantity,5
Charge 185 to my UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 185, ""payment_method"": ""upi""}}",make_payment,8
Reduce 4 more for Mother Dairy Butter.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Mother Dairy Butter"", ""quantity"": 4}}",dec_quantity,5
Add 4 Bisleri Water to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 4}}",add_to_cart,0
"I need 3 more 5 Star, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 3}}",dec_quantity,5
Use Cash on Delivery to settle 851.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 851, ""payment_method"": ""cod""}}",make_payment,8
"I need 8 more Mother Dairy Butter, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Mother Dairy Butter"", ""quantity"": 8}}",inc_quantity,4
I want to pay 978 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 978, ""payment_method"": ""cod""}}",make_payment,8
I want to pay 530 through Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 530, ""payment_method"": ""net_banking""}}",make_payment,8
Process a payment of 457 with Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 457, ""payment_method"": ""net_banking""}}",make_payment,8
Can you reduce the quantity of Close-Up Toothpaste by 7?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 7}}",dec_quantity,5
Make sure 5 Cinthol Deo is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 5}}",add_to_cart,0
Increase 10 more for Amul Ice Cream.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Amul Ice Cream"", ""quantity"": 10}}",inc_quantity,4
Throw in 2 of Bourbon Biscuits to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 2}}",add_to_cart,0
Increase 9 more for Colgate Toothpaste.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 9}}",inc_quantity,4
Tap on the settings symbol.,"{""name"": ""click_icon"", ""arguments"": {""icon_name"": ""settings""}}",click_icon,9
Adjust Electral count and increase it by 6.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Electral"", ""quantity"": 6}}",inc_quantity,4
I want to pay 101 through Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 101, ""payment_method"": ""credit_card""}}",make_payment,8
Use Cash on Delivery to settle 393.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 393, ""payment_method"": ""cod""}}",make_payment,8
Process a payment of 511 with Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 511, ""payment_method"": ""debit_card""}}",make_payment,8
I want to pay 499 through Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 499, ""payment_method"": ""credit_card""}}",make_payment,8
Bump up Red Bull by 6.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 6}}",inc_quantity,4
Bump up Cinthol Deo by 10.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 10}}",dec_quantity,5
Throw in 4 of Britannia Good Day Cookies to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 4}}",add_to_cart,0
"I don’t need Red Bull anymore, delete it.","{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Red Bull""}}",delete_from_cart,10
Drop Pepsi from my shopping list.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Pepsi""}}",delete_from_cart,10
Process a payment of 415 with Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 415, ""payment_method"": ""cod""}}",make_payment,8
Reduce 2 more for 5 Star.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 2}}",dec_quantity,5
Charge 150 to my UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 150, ""payment_method"": ""upi""}}",make_payment,8
Charge 537 to my Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 537, ""payment_method"": ""debit_card""}}",make_payment,8
Make sure 3 5 Star is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 3}}",add_to_cart,0
"I'd like to buy 5 Vicks VapoRub, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 5}}",add_to_cart,0
"I need 9 more Colgate Toothpaste, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 9}}",dec_quantity,5
Bump up Close-Up Toothpaste by 6.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 6}}",inc_quantity,4
Can you put 4 of Amul Milk in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 4}}",add_to_cart,0
Can you put 4 of Red Bull in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 4}}",add_to_cart,0
Bump up Pepsi by 4.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Pepsi"", ""quantity"": 4}}",dec_quantity,5
"I need 4 more Nivea Cream, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 4}}",dec_quantity,5
Can you put 2 of Amul Milk in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 2}}",add_to_cart,0
Complete the payment of 904 using Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 904, ""payment_method"": ""cod""}}",make_payment,8
Add 5 5 Star to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 5}}",add_to_cart,0
"I need 8 more Nivea Cream, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 8}}",inc_quantity,4
Add 1 Pepsi to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Pepsi"", ""quantity"": 1}}",add_to_cart,0
Bump up Bisleri Water by 6.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 6}}",dec_quantity,5
Bump up Amul Ice Cream by 10.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Amul Ice Cream"", ""quantity"": 10}}",dec_quantity,5
Can you reduce the quantity of Vicks VapoRub by 5?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 5}}",dec_quantity,5
I want to pay 349 through UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 349, ""payment_method"": ""upi""}}",make_payment,8
Add 3 Red Bull to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 3}}",add_to_cart,0
"I'd like to buy 2 Tide Washing Powder, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 2}}",add_to_cart,0
Make sure 4 Heinz Tomato Ketchup is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 4}}",add_to_cart,0
Reduce 7 more for Nivea Cream.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 7}}",dec_quantity,5
"I'd like to buy 4 Amul Ice Cream, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Amul Ice Cream"", ""quantity"": 4}}",add_to_cart,0
Process a payment of 646 with Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 646, ""payment_method"": ""net_banking""}}",make_payment,8
Adjust Close-Up Toothpaste count and reduce it by 1.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 1}}",dec_quantity,5
Can you reduce the quantity of Red Bull by 7?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 7}}",dec_quantity,5
Bump up Vicks VapoRub by 9.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 9}}",inc_quantity,4
Increase 1 more for Red Bull.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 1}}",inc_quantity,4
I want to pay 560 through Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 560, ""payment_method"": ""credit_card""}}",make_payment,8
Adjust Cinthol Deo count and reduce it by 2.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 2}}",dec_quantity,5
Throw in 3 of Colgate Toothpaste to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 3}}",add_to_cart,0
"I need 6 more Bisleri Water, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 6}}",dec_quantity,5
Charge 575 to my Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 575, ""payment_method"": ""cod""}}",make_payment,8
Adjust 5 Star count and increase it by 6.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 6}}",inc_quantity,4
"I need 4 more Tide Washing Powder, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 4}}",dec_quantity,5
"I need 1 more Lays Potato Chips, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 1}}",inc_quantity,4
Adjust Bisleri Water count and increase it by 5.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 5}}",inc_quantity,4
Charge 232 to my Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 232, ""payment_method"": ""net_banking""}}",make_payment,8
Process a payment of 466 with UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 466, ""payment_method"": ""upi""}}",make_payment,8
Complete the payment of 506 using Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 506, ""payment_method"": ""cod""}}",make_payment,8
Complete the payment of 258 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 258, ""payment_method"": ""upi""}}",make_payment,8
"I need 1 more Britannia Good Day Cookies, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 1}}",dec_quantity,5
Bump up Emami Navratna Oil by 1.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 1}}",dec_quantity,5
I want to pay 670 through Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 670, ""payment_method"": ""debit_card""}}",make_payment,8
Adjust Cinthol Deo count and reduce it by 8.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 8}}",dec_quantity,5
I want to pay 212 through Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 212, ""payment_method"": ""net_banking""}}",make_payment,8
Take 5 Star out of my cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""5 Star""}}",delete_from_cart,10
Make sure 4 Cinthol Deo is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 4}}",add_to_cart,0
Reduce 7 more for Bisleri Water.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 7}}",dec_quantity,5
Adjust Heinz Tomato Ketchup count and increase it by 6.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 6}}",inc_quantity,4
Charge 420 to my Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 420, ""payment_method"": ""credit_card""}}",make_payment,8
Use Debit Card to settle 465.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 465, ""payment_method"": ""debit_card""}}",make_payment,8
Bump up Tide Washing Powder by 4.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 4}}",dec_quantity,5
Complete the payment of 979 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 979, ""payment_method"": ""upi""}}",make_payment,8
"I need 7 more Colgate Toothpaste, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 7}}",inc_quantity,4
Complete the payment of 582 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 582, ""payment_method"": ""upi""}}",make_payment,8
Throw in 4 of Emami Navratna Oil to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 4}}",add_to_cart,0
Use Net Banking to settle 327.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 327, ""payment_method"": ""net_banking""}}",make_payment,8
Can you increase the quantity of Heinz Tomato Ketchup by 10?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 10}}",inc_quantity,4
Increase 10 more for Tide Washing Powder.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 10}}",inc_quantity,4
"I need 1 more Bisleri Water, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 1}}",inc_quantity,4
Adjust Amul Milk count and reduce it by 8.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 8}}",dec_quantity,5
Reduce 4 more for Bourbon Biscuits.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 4}}",dec_quantity,5
Charge 449 to my Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 449, ""payment_method"": ""credit_card""}}",make_payment,8
Start the application.,"{""name"": ""open_app"", ""arguments"": {}}",open_app,2
Adjust Emami Navratna Oil count and increase it by 4.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 4}}",inc_quantity,4
Go ahead and choose home.,"{""name"": ""click_icon"", ""arguments"": {""icon_name"": ""home""}}",click_icon,9
Take Heinz Tomato Ketchup out of my cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Heinz Tomato Ketchup""}}",delete_from_cart,10
"I need 4 more Bisleri Water, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 4}}",inc_quantity,4
Make sure 4 Vicks VapoRub is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 4}}",add_to_cart,0
Complete the payment of 348 using Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 348, ""payment_method"": ""credit_card""}}",make_payment,8
Charge 538 to my UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 538, ""payment_method"": ""upi""}}",make_payment,8
Charge 243 to my Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 243, ""payment_method"": ""cod""}}",make_payment,8
"I need 9 more Emami Navratna Oil, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 9}}",inc_quantity,4
Adjust Bourbon Biscuits count and reduce it by 1.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 1}}",dec_quantity,5
Adjust Nivea Cream count and increase it by 6.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 6}}",inc_quantity,4
Add 2 Vicks VapoRub to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 2}}",add_to_cart,0
Complete the payment of 849 using Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 849, ""payment_method"": ""net_banking""}}",make_payment,8
"I need 5 more Nivea Cream, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 5}}",dec_quantity,5
Process a payment of 494 with UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 494, ""payment_method"": ""upi""}}",make_payment,8
Reduce 5 more for Red Bull.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 5}}",dec_quantity,5
Charge 592 to my UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 592, ""payment_method"": ""upi""}}",make_payment,8
Can you increase the quantity of Red Bull by 4?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 4}}",inc_quantity,4
Increase 6 more for Heinz Tomato Ketchup.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 6}}",inc_quantity,4
Throw in 5 of Vicks VapoRub to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 5}}",add_to_cart,0
Process a payment of 960 with Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 960, ""payment_method"": ""cod""}}",make_payment,8
Make sure 3 Godrej Cinthol Deodorant is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Godrej Cinthol Deodorant"", ""quantity"": 3}}",add_to_cart,0
I want to pay 161 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 161, ""payment_method"": ""cod""}}",make_payment,8
Use Net Banking to settle 802.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 802, ""payment_method"": ""net_banking""}}",make_payment,8
